ID,product_ID,warehouse_ID,availableQuantity,reservedQuantity,reorderLevel,status,lastStockUpdate,remarks,createdAt,createdBy,modifiedAt,modifiedBy
b2000001-0000-0000-0000-000000000094,10000001-0001-4001-8001-000000000020,a1000001-0000-0000-0000-000000000004,7,1,8,LOW_STOCK,2024-04-02T09:00:00Z,Reorder required,2024-02-02T09:00:00Z,inventory.srv@tafe.com,2024-04-02T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000095,10000001-0001-4001-8001-000000000020,a1000001-0000-0000-0000-000000000005,0,0,8,OUT_OF_STOCK,2024-04-02T09:00:00Z,Stock unavailable,2024-02-02T09:00:00Z,inventory.srv@tafe.com,2024-04-02T09:00:00Z,inventory.srv@tafe.com

b2000001-0000-0000-0000-000000000096,10000001-0001-4001-8001-000000000021,a1000001-0000-0000-0000-000000000001,25,5,10,AVAILABLE,2024-04-03T09:00:00Z,Normal stock,2024-02-03T09:00:00Z,inventory.srv@tafe.com,2024-04-03T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000097,10000001-0001-4001-8001-000000000021,a1000001-0000-0000-0000-000000000002,12,2,10,AVAILABLE,2024-04-03T09:00:00Z,Normal stock,2024-02-03T09:00:00Z,inventory.srv@tafe.com,2024-04-03T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000098,10000001-0001-4001-8001-000000000021,a1000001-0000-0000-0000-000000000003,3,1,10,LOW_STOCK,2024-04-03T09:00:00Z,Reorder required,2024-02-03T09:00:00Z,inventory.srv@tafe.com,2024-04-03T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000099,10000001-0001-4001-8001-000000000021,a1000001-0000-0000-0000-000000000004,15,2,10,AVAILABLE,2024-04-03T09:00:00Z,Normal stock,2024-02-03T09:00:00Z,inventory.srv@tafe.com,2024-04-03T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000100,10000001-0001-4001-8001-000000000021,a1000001-0000-0000-0000-000000000005,5,1,10,LOW_STOCK,2024-04-03T09:00:00Z,Reorder required,2024-02-03T09:00:00Z,inventory.srv@tafe.com,2024-04-03T09:00:00Z,inventory.srv@tafe.com

b2000001-0000-0000-0000-000000000101,10000001-0001-4001-8001-000000000022,a1000001-0000-0000-0000-000000000001,18,3,10,AVAILABLE,2024-04-04T09:00:00Z,Normal stock,2024-02-04T09:00:00Z,inventory.srv@tafe.com,2024-04-04T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000102,10000001-0001-4001-8001-000000000022,a1000001-0000-0000-0000-000000000002,9,2,10,LOW_STOCK,2024-04-04T09:00:00Z,Reorder required,2024-02-04T09:00:00Z,inventory.srv@tafe.com,2024-04-04T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000103,10000001-0001-4001-8001-000000000022,a1000001-0000-0000-0000-000000000003,2,0,10,LOW_STOCK,2024-04-04T09:00:00Z,Reorder required,2024-02-04T09:00:00Z,inventory.srv@tafe.com,2024-04-04T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000104,10000001-0001-4001-8001-000000000022,a1000001-0000-0000-0000-000000000004,12,2,10,AVAILABLE,2024-04-04T09:00:00Z,Normal stock,2024-02-04T09:00:00Z,inventory.srv@tafe.com,2024-04-04T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000105,10000001-0001-4001-8001-000000000022,a1000001-0000-0000-0000-000000000005,4,1,10,LOW_STOCK,2024-04-04T09:00:00Z,Reorder required,2024-02-04T09:00:00Z,inventory.srv@tafe.com,2024-04-04T09:00:00Z,inventory.srv@tafe.com

b2000001-0000-0000-0000-000000000106,10000001-0001-4001-8001-000000000023,a1000001-0000-0000-0000-000000000001,10,2,5,AVAILABLE,2024-04-05T09:00:00Z,Normal stock,2024-02-05T09:00:00Z,inventory.srv@tafe.com,2024-04-05T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000107,10000001-0001-4001-8001-000000000023,a1000001-0000-0000-0000-000000000002,6,1,5,AVAILABLE,2024-04-05T09:00:00Z,Normal stock,2024-02-05T09:00:00Z,inventory.srv@tafe.com,2024-04-05T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000108,10000001-0001-4001-8001-000000000023,a1000001-0000-0000-0000-000000000003,2,0,5,LOW_STOCK,2024-04-05T09:00:00Z,Reorder required,2024-02-05T09:00:00Z,inventory.srv@tafe.com,2024-04-05T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000109,10000001-0001-4001-8001-000000000023,a1000001-0000-0000-0000-000000000004,8,1,5,AVAILABLE,2024-04-05T09:00:00Z,Normal stock,2024-02-05T09:00:00Z,inventory.srv@tafe.com,2024-04-05T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000110,10000001-0001-4001-8001-000000000023,a1000001-0000-0000-0000-000000000005,1,0,5,LOW_STOCK,2024-04-05T09:00:00Z,Reorder required,2024-02-05T09:00:00Z,inventory.srv@tafe.com,2024-04-05T09:00:00Z,inventory.srv@tafe.com

b2000001-0000-0000-0000-000000000111,10000001-0001-4001-8001-000000000024,a1000001-0000-0000-0000-000000000001,14,3,5,AVAILABLE,2024-04-06T09:00:00Z,Normal stock,2024-02-06T09:00:00Z,inventory.srv@tafe.com,2024-04-06T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000112,10000001-0001-4001-8001-000000000024,a1000001-0000-0000-0000-000000000002,7,1,5,AVAILABLE,2024-04-06T09:00:00Z,Normal stock,2024-02-06T09:00:00Z,inventory.srv@tafe.com,2024-04-06T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000113,10000001-0001-4001-8001-000000000024,a1000001-0000-0000-0000-000000000003,2,0,5,LOW_STOCK,2024-04-06T09:00:00Z,Reorder required,2024-02-06T09:00:00Z,inventory.srv@tafe.com,2024-04-06T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000114,10000001-0001-4001-8001-000000000024,a1000001-0000-0000-0000-000000000004,9,1,5,AVAILABLE,2024-04-06T09:00:00Z,Normal stock,2024-02-06T09:00:00Z,inventory.srv@tafe.com,2024-04-06T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000115,10000001-0001-4001-8001-000000000024,a1000001-0000-0000-0000-000000000005,0,0,5,OUT_OF_STOCK,2024-04-06T09:00:00Z,Stock unavailable,2024-02-06T09:00:00Z,inventory.srv@tafe.com,2024-04-06T09:00:00Z,inventory.srv@tafe.com

b2000001-0000-0000-0000-000000000116,10000001-0001-4001-8001-000000000025,a1000001-0000-0000-0000-000000000001,20,4,8,AVAILABLE,2024-04-07T09:00:00Z,Normal stock,2024-02-07T09:00:00Z,inventory.srv@tafe.com,2024-04-07T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000117,10000001-0001-4001-8001-000000000025,a1000001-0000-0000-0000-000000000002,10,2,8,AVAILABLE,2024-04-07T09:00:00Z,Normal stock,2024-02-07T09:00:00Z,inventory.srv@tafe.com,2024-04-07T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000118,10000001-0001-4001-8001-000000000025,a1000001-0000-0000-0000-000000000003,3,1,8,LOW_STOCK,2024-04-07T09:00:00Z,Reorder required,2024-02-07T09:00:00Z,inventory.srv@tafe.com,2024-04-07T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000119,10000001-0001-4001-8001-000000000025,a1000001-0000-0000-0000-000000000004,15,2,8,AVAILABLE,2024-04-07T09:00:00Z,Normal stock,2024-02-07T09:00:00Z,inventory.srv@tafe.com,2024-04-07T09:00:00Z,inventory.srv@tafe.com
b2000001-0000-0000-0000-000000000120,10000001-0001-4001-8001-000000000025,a1000001-0000-0000-0000-000000000005,4,1,8,LOW_STOCK,2024-04-07T09:00:00Z,Reorder required,2024-02-07T09:00:00Z,inventory.srv@tafe.com,2024-04-07T09:00:00Z,inventory.srv@tafe.com
